WAV,K,N,
22.56,1.2948372093,3.96448062016,
22.909,1.29646046512,3.97963100775,
23.263,1.29851111111,3.99437481481,
23.623,1.30651111111,4.00024148148,
23.988,1.31462222222,4.00618962963,
24.359,1.32286666667,4.01223555556,
24.736,1.33152413793,4.02113517241,
25.119,1.34076896552,4.0346062069,
25.507,1.35013448276,4.04825310345,
25.902,1.35966896552,4.0621462069,
26.303,1.36611447368,4.07409407895,
26.71,1.37093421053,4.08507236842,
27.123,1.375825,4.0962125,
27.542,1.38078684211,4.10751447368,
27.968,1.39164347826,4.11712298137,
28.401,1.40293913043,4.12680496894,
28.84,1.41439130435,4.13662111801,
29.286,1.4244245614,4.14786666667,
29.74,1.43,4.163,
30.199,1.43563684211,4.1783,
30.667,1.44138421053,4.1939,
31.141,1.44744716981,4.20789433962,
31.623,1.45381320755,4.22062641509,
32.112,1.46027169811,4.23354339623,
32.609,1.46683584906,4.24667169811,
33.113,1.47349245283,4.25998490566,
33.625,1.48025471698,4.27350943396,
34.146,1.48713584906,4.28727169811,
34.674,1.49448235294,4.29986470588,
35.21,1.50394117647,4.30538235294,
35.755,1.51355882353,4.31099264706,
36.308,1.52331764706,4.31668529412,
36.869,1.53208911565,4.32449818594,
37.44,1.53946938776,4.33524489796,
38.019,1.54695306122,4.34614217687,
38.607,1.55455306122,4.35720884354,
39.204,1.56226938776,4.36844489796,
39.811,1.57011496599,4.379869161,
40.427,1.57807687075,4.39146281179,
41.052,1.58625,4.403175,
41.687,1.59947916667,4.41243541667,
42.332,1.61291666667,4.42184166667,
42.987,1.6265625,4.43139375,
43.652,1.64077628458,4.44227351779,
44.327,1.65598379447,4.45588023715,
45.013,1.67143913043,4.46970869565,
45.709,1.68711976285,4.48373873518,
46.416,1.7005704797,4.50035571956,
47.134,1.71275793358,4.51863690037,
47.863,1.72513210332,4.53719815498,
48.603,1.73769298893,4.55603948339,
49.355,1.74472438163,4.57350353357,
50.119,1.75120353357,4.59105123675,
50.894,1.75777597173,4.60885159011,
51.681,1.76424983389,4.62549966777,
52.481,1.77009700997,4.63719401993,
53.293,1.77603189369,4.64906378738,
54.117,1.78205448505,4.6611089701,
54.954,1.790289375,4.67161125,
55.804,1.80064875,4.6806425,
56.667,1.8111665625,4.689811875,
57.544,1.821855,4.69913,
58.434,1.83519585799,4.71008343195,
59.338,1.84937100592,4.72158402367,
60.256,1.86376568047,4.73326272189,
61.188,1.8787463035,4.74581478599,
62.135,1.89753891051,4.76534435798,
63.096,1.91660933852,4.78516264591,
64.072,1.93152484342,4.80128016701,
65.063,1.94021419624,4.81183152401,
66.069,1.94903507307,4.82254258873,
67.091,1.95799624217,4.83342400835,
68.129,1.96709770355,4.84447578288,
69.183,1.98102575,4.85577225,
70.253,1.99734325,4.86727475,
71.34,2.01392,4.87896,
72.444,2.030756,4.890828,
73.564,2.04369859155,4.90706760563,
74.702,2.05678826291,4.92363004695,
75.858,2.07008497653,4.94045446009,
77.031,2.08389619687,4.95557427293,
78.223,2.0988295302,4.9654409396,
79.433,2.11398836689,4.97545659955,
80.662,2.1293852349,4.9856295302,
81.909,2.14725782881,4.99765532359,
83.176,2.1670960334,5.01114530271,
84.463,2.1872473904,5.02484822547,
85.77,2.20771189979,5.03876409186,
87.096,2.2264626506,5.05310120482,
88.444,2.24513975904,5.06771807229,
89.812,2.2640939759,5.08255180723,
